Mean: 1.5050000000000001, SE: 0.008564785785736597, STDEV: 0.027084230754362525, f: e^(-(x^2)), a: -1, b: 1, n: 10, points: 1000, t: 0 s
Mean: 1.4952399999999997, SE: 0.0027694990977657425, STDEV: 0.027694990977657426, f: e^(-(x^2)), a: -1, b: 1, n: 100, points: 1000, t: 0 s
Mean: 1.492966, SE: 0.0008442698831745907, STDEV: 0.026698157907159754, f: e^(-(x^2)), a: -1, b: 1, n: 1000, points: 1000, t: 2 s
Mean: 1.4932900000000036, SE: 0.0002724955327735424, STDEV: 0.02724955327735424, f: e^(-(x^2)), a: -1, b: 1, n: 10000, points: 1000, t: 26 s
Mean: 1.4934494000000218, SE: 0.00008709796930446824, STDEV: 0.027542796257755117, f: e^(-(x^2)), a: -1, b: 1, n: 100000, points: 1000, t: 250 s
// sqrt(sin(x))
Mean: 2.419576121978519, SE: 0.008563145426678423, STDEV: 0.027079043483558204, f: sqrt(sin(x)), a: 0, b: 3.141592653589793, n: 10, points: 1000, t: 0 s
Mean: 2.391339487208054, SE: 0.004616670129917701, STDEV: 0.046166701299177014, f: sqrt(sin(x)), a: 0, b: 3.141592653589793, n: 100, points: 1000, t: 0 s
Mean: 2.3947074316123382, SE: 0.0014468875852773541, STDEV: 0.04575460287697548, f: sqrt(sin(x)), a: 0, b: 3.141592653589793, n: 1000, points: 1000, t: 1 s
Mean: 2.3963706221790955, SE: 0.0004632044288475116, STDEV: 0.04632044288475116, f: sqrt(sin(x)), a: 0, b: 3.141592653589793, n: 10000, points: 1000, t: 11 s
Mean: 2.3964411477925793, SE: 0.00014790154421578098, STDEV: 0.046770574917797, f: sqrt(sin(x)), a: 0, b: 3.141592653589793, n: 100000, points: 1000, t: 105 s
// x^2
Mean: 17.7714, SE: 0.2584050309107776, STDEV: 0.8171484565242716, f: x^2, a: -3, b: 3, n: 10, points: 1000, t: 0 s
Mean: 18.0603, SE: 0.08501979983295864, STDEV: 0.8501979983295864, f: x^2, a: -3, b: 3, n: 100, points: 1000, t: 0 s
Mean: 18.004949999999983, SE: 0.025616008771965317, STDEV: 0.8100493228226316, f: x^2, a: -3, b: 3, n: 1000, points: 1000, t: 0 s
Mean: 17.994139199999992, SE: 0.008004760793544863, STDEV: 0.8004760793544864, f: x^2, a: -3, b: 3, n: 10000, points: 1000, t: 2 s
Mean: 17.999076420008716, SE: 0.0025450711001995044, STDEV: 0.8048221483701052, f: x^2, a: -3, b: 3, n: 100000, points: 1000, t: 20 s
Mean: 18.1548, SE: 0.1181209432800945, STDEV: 0.6469750514829602, f: x^2, a: -3, b: 3, n: 30, points: 1000, t: 0 s
Mean: 17.992440000000016, SE: 0.047445753795015824, STDEV: 0.821784561763713, f: x^2, a: -3, b: 3, n: 300, points: 1000, t: 0 s
