Mean: 1.4936482656243375, SE: 0.0000000000000010889029629212074, STDEV: 0.00000000000003443413513736891, f: e^(-(x^2)), a: -1, b: 1, n: 1000, traps: 1000000, t: 2 s
Mean: 1.493648265624488, SE: 0.0000000000000018497240475401582, STDEV: 0.00000000000018497240475401584, f: e^(-(x^2)), a: -1, b: 1, n: 10000, traps: 1000000, t: 26 s
Mean: 1.4936482656237509, SE: 0.0000000000000017462972987783736, STDEV: 0.0000000000005522276935939237, f: e^(-(x^2)), a: -1, b: 1, n: 100000, traps: 1000000, t: 250 s
// sqrt(sin(x))
Mean: 2.3962804671560276, SE: 0.00000000000000014802973661668753, STDEV: 0.0000000000000004681111291435602, f: sqrt(sin(x)), a: 0, b: 3.141592653589793, n: 10, traps: 1000000, t: 0 s
Mean: 2.3962804671560303, SE: 0.0000000000000003124285144735277, STDEV: 0.000000000000003124285144735277, f: sqrt(sin(x)), a: 0, b: 3.141592653589793, n: 100, traps: 1000000, t: 0 s
Mean: 2.3962804671559876, SE: 0.0000000000000012504821122579027, STDEV: 0.00000000000003954371648033333, f: sqrt(sin(x)), a: 0, b: 3.141592653589793, n: 1000, traps: 1000000, t: 1 s
Mean: 2.3962804671563305, SE: 0.000000000000003033280971116274, STDEV: 0.0000000000003033280971116274, f: sqrt(sin(x)), a: 0, b: 3.141592653589793, n: 10000, traps: 1000000, t: 11 s
Mean: 2.396280467159384, SE: 0.00000000000001061540915276697, STDEV: 0.0000000000033568871217341934, f: sqrt(sin(x)), a: 0, b: 3.141592653589793, n: 100000, traps: 1000000, t: 105 s
// x^2
Mean: 18.00000000003413, SE: 0, STDEV: 0, f: x^2, a: -3, b: 3, n: 10, traps: 1000000, t: 0 s
Mean: 18.00000000003411, SE: 0.000000000000002142366956389904, STDEV: 0.000000000000021423669563899043, f: x^2, a: -3, b: 3, n: 100, traps: 1000000, t: 0 s
Mean: 18.000000000034294, SE: 0.000000000000005170532778774249, STDEV: 0.0000000000001635066029748614, f: x^2, a: -3, b: 3, n: 1000, traps: 1000000, t: 0 s
Mean: 18.000000000031246, SE: 0.000000000000028849477581802807, STDEV: 0.0000000000028849477581802807, f: x^2, a: -3, b: 3, n: 10000, traps: 1000000, t: 2 s
Mean: 18.000000000012932, SE: 0.00000000000006703759377119779, STDEV: 0.000000000021199148517410166, f: x^2, a: -3, b: 3, n: 100000, traps: 1000000, t: 20 s
Mean: 18.00000000003412, SE: 0.000000000000001979167104093291, STDEV: 0.000000000000010840344679840707, f: x^2, a: -3, b: 3, n: 30, traps: 1000000, t: 0 s
Mean: 18.00000000003422, SE: 0.000000000000005136468423627606, STDEV: 0.00000000000008896624281196234, f: x^2, a: -3, b: 3, n: 300, traps: 1000000, t: 0 s
Mean: 18.00000000003469, SE: 0.000000000000010185248459264678, STDEV: 0.0000000000005578690334934002, f: x^2, a: -3, b: 3, n: 3000, traps: 1000000, t: 0 s
Mean: 18.0000000000431, SE: 0.00000000000005179265823809483, STDEV: 0.000000000008970751552743102, f: x^2, a: -3, b: 3, n: 30000, traps: 1000000, t: 6 s
// sin(x)
Mean: 1.9999999999983606, SE: 0.0000000000000001236979440058307, STDEV: 0.0000000000000006775215424900442, f: sin(x), a: 0, b: 3.141592653589793, n: 30, traps: 1000000, t: 0 s
Mean: 1.9999999999983622, SE: 0.000000000000000051364684236276066, STDEV: 0.0000000000000008896624281196235, f: sin(x), a: 0, b: 3.141592653589793, n: 300, traps: 1000000, t: 0 s
Mean: 1.999999999998254, SE: 0.0000000000000019583897316181686, STDEV: 0.00000000000010726542323937592, f: sin(x), a: 0, b: 3.141592653589793, n: 3000, traps: 1000000, t: 3 s
Mean: 1.9999999999995106, SE: 0.00000000000000663561383763314, STDEV: 0.0000000000011493220306187697, f: sin(x), a: 0, b: 3.141592653589793, n: 30000, traps: 1000000, t: 30 s
// cos(x)
Mean: 0.9999999999998266, SE: 0.00000000000000006184897200291535, STDEV: 0.0000000000000003387607712450221, f: cos(x), a: 0, b: 1.5707963267948966, n: 30, traps: 1000000, t: 0 s
Mean: 0.9999999999998291, SE: 0.00000000000000012841171059069016, STDEV: 0.0000000000000022241560702990585, f: cos(x), a: 0, b: 1.5707963267948966, n: 300, traps: 1000000, t: 0 s
Mean: 0.9999999999998544, SE: 0.0000000000000005027750035624283, STDEV: 0.000000000000027538121080088225, f: cos(x), a: 0, b: 1.5707963267948966, n: 3000, traps: 1000000, t: 2 s
Mean: 0.9999999999999855, SE: 0.0000000000000009153454946039534, STDEV: 0.00000000000015854249031333108, f: cos(x), a: 0, b: 1.5707963267948966, n: 30000, traps: 1000000, t: 27 s
// ln(x)
Mean: 0.999999999999864, SE: 0.0000000000000001030816200048589, STDEV: 0.0000000000000005646012854083701, f: ln(x), a: 1, b: 2.718281828459045, n: 30, traps: 1000000, t: 0 s
Mean: 0.9999999999998633, SE: 0.000000000000000006420585529534508, STDEV: 0.00000000000000011120780351495294, f: ln(x), a: 1, b: 2.718281828459045, n: 300, traps: 1000000, t: 0 s
Mean: 0.9999999999998813, SE: 0.00000000000000032639828860302807, STDEV: 0.000000000000017877570539895985, f: ln(x), a: 1, b: 2.718281828459045, n: 3000, traps: 1000000, t: 2 s
Mean: 0.9999999999999881, SE: 0.0000000000000007198410297200556, STDEV: 0.00000000000012468012368478346, f: ln(x), a: 1, b: 2.718281828459045, n: 30000, traps: 1000000, t: 27 s
// e^-sqrt(x)
Mean: 1.4936482656243022, SE: 0.00000000000000016493059200777426, STDEV: 0.0000000000000009033620566533923, f: e^(-(x^2)), a: -1, b: 1, n: 30, traps: 1000000, t: 0 s
Mean: 1.4936482656243018, SE: 0.00000000000000007704702635441409, STDEV: 0.0000000000000013344936421794352, f: e^(-(x^2)), a: -1, b: 1, n: 300, traps: 1000000, t: 0 s
Mean: 1.4936482656243504, SE: 0.0000000000000008636377077322358, STDEV: 0.00000000000004730338540369994, f: e^(-(x^2)), a: -1, b: 1, n: 3000, traps: 1000000, t: 7 s
Mean: 1.4936482656245662, SE: 0.0000000000000015191658418847123, STDEV: 0.00000000000026312724232674693, f: e^(-(x^2)), a: -1, b: 1, n: 30000, traps: 1000000, t: 78 s
// sqrt(sin(x))
Mean: 2.3962804671560267, SE: 0.00000000000000008246529600388713, STDEV: 0.0000000000000004516810283266961, f: sqrt(sin(x)), a: 0, b: 3.141592653589793, n: 30, traps: 1000000, t: 0 s
Mean: 2.396280467156015, SE: 0.00000000000000069342323718972685, STDEV: 0.000000000000012010442779614916, f: sqrt(sin(x)), a: 0, b: 3.141592653589793, n: 300, traps: 1000000, t: 0 s
Mean: 2.396280467156175, SE: 0.000000000000002700388325585301, STDEV: 0.00000000000014790635999466742, f: sqrt(sin(x)), a: 0, b: 3.141592653589793, n: 3000, traps: 1000000, t: 3 s
Mean: 2.396280467155666, SE: 0.000000000000002084526294434213, STDEV: 0.00000000000036105054516733376, f: sqrt(sin(x)), a: 0, b: 3.141592653589793, n: 30000, traps: 1000000, t: 32 s
// x^2
Mean: 18.000035999999934, SE: 0.0000000000000016860432974263855, STDEV: 0.00000000000005331737053528089, f: x^2, a: -3, b: 3, n: 1000, traps: 1000, t: 0 s
// x^2, changing traps
Mean: 18.36000000000026, SE: 0.000000000000008205410714141742, STDEV: 0.000000000000259477869938367, f: x^2, a: -3, b: 3, n: 1000, traps: 10, t: 0 s
